RID,SCENARIO,Choice_set,alt,CHOICE,x1,x2,x3,x4,choice_biogeme
156,2,2,4,0,0.0,0.0,0.0,0,2
156,3,3,1,0,1.7,5.5,0.2,5,2
156,3,3,2,1,6.0,1.8,1.0,5,2
156,3,3,3,0,3.0,1.8,0.5,5,2
156,3,3,4,0,0.0,0.0,0.0,0,2
159,1,7,1,0,3.0,5.5,1.0,10,2
159,1,7,2,1,4.5,1.8,0.5,5,2
159,1,7,3,0,4.5,0.8,0.2,0,2
159,1,7,4,0,0.0,0.0,0.0,0,2
159,2,8,1,0,6.0,0.8,1.0,5,2
159,2,8,2,1,3.0,3.6,0.2,0,2
159,2,8,3,0,3.0,5.5,0.5,10,2
159,2,8,4,0,0.0,0.0,0.0,0,2
159,3,9,1,1,3.0,5.5,0.5,5,1
159,3,9,2,0,4.5,3.6,0.2,0,1
159,3,9,3,0,3.0,0.8,1.0,10,1
159,3,9,4,0,0.0,0.0,0.0,0,1
170,1,16,1,0,4.5,3.6,0.5,10,3
170,1,16,2,0,1.7,3.6,1.0,5,3
170,1,16,3,1,6.0,1.8,0.2,0,3
170,1,16,4,0,0.0,0.0,0.0,0,3
170,2,17,1,1,6.0,1.8,0.2,10,1
170,2,17,2,0,1.7,3.6,1.0,0,1
170,2,17,3,0,4.5,3.6,0.5,5,1
170,2,17,4,0,0.0,0.0,0.0,0,1
170,3,18,1,0,1.7,3.6,1.0,0,3
170,3,18,2,0,6.0,3.6,0.5,5,3
170,3,18,3,1,4.5,0.8,0.2,10,3
170,3,18,4,0,0.0,0.0,0.0,0,3
174,1,16,1,0,4.5,3.6,0.5,10,2
174,1,16,2,1,1.7,3.6,1.0,5,2
174,1,16,3,0,6.0,1.8,0.2,0,2
174,1,16,4,0,0.0,0.0,0.0,0,2
174,2,17,1,0,6.0,1.8,0.2,10,2
174,2,17,2,1,1.7,3.6,1.0,0,2
174,2,17,3,0,4.5,3.6,0.5,5,2
174,2,17,4,0,0.0,0.0,0.0,0,2
174,3,18,1,1,1.7,3.6,1.0,0,1
174,3,18,2,0,6.0,3.6,0.5,5,1
174,3,18,3,0,4.5,0.8,0.2,10,1
174,3,18,4,0,0.0,0.0,0.0,0,1
186,1,10,1,0,6.0,1.8,0.5,0,4
186,1,10,2,0,3.0,1.8,0.2,10,4
186,1,10,3,0,3.0,5.5,1.0,5,4
186,1,10,4,1,0.0,0.0,0.0,0,4
186,2,11,1,0,6.0,3.6,1.0,5,3
186,2,11,2,0,4.5,1.8,0.2,10,3
186,2,11,3,1,1.7,3.6,0.5,0,3
186,2,11,4,0,0.0,0.0,0.0,0,3
186,3,12,1,0,4.5,0.8,0.2,0,4
186,3,12,2,0,6.0,3.6,0.5,10,4
186,3,12,3,0,1.7,5.5,1.0,0,4
186,3,12,4,1,0.0,0.0,0.0,0,4
189,1,7,1,0,3.0,5.5,1.0,10,2
189,1,7,2,1,4.5,1.8,0.5,5,2
189,1,7,3,0,4.5,0.8,0.2,0,2
189,1,7,4,0,0.0,0.0,0.0,0,2
189,2,8,1,0,6.0,0.8,1.0,5,3
189,2,8,2,0,3.0,3.6,0.2,0,3
189,2,8,3,1,3.0,5.5,0.5,10,3
189,2,8,4,0,0.0,0.0,0.0,0,3
189,3,9,1,0,3.0,5.5,0.5,5,3
189,3,9,2,0,4.5,3.6,0.2,0,3
189,3,9,3,1,3.0,0.8,1.0,10,3
189,3,9,4,0,0.0,0.0,0.0,0,3
196,1,4,1,1,3.0,1.8,1.0,10,1
196,1,4,2,0,1.7,5.5,0.2,0,1
196,1,4,3,0,6.0,1.8,0.5,5,1
196,1,4,4,0,0.0,0.0,0.0,0,1
196,2,5,1,1,4.5,1.8,0.5,0,1
196,2,5,2,0,3.0,5.5,0.2,10,1
196,2,5,3,0,4.5,1.8,1.0,5,1
196,2,5,4,0,0.0,0.0,0.0,0,1
196,3,6,1,0,3.0,3.6,0.2,0,3
196,3,6,2,0,3.0,0.8,0.5,10,3
196,3,6,3,1,6.0,3.6,1.0,5,3
196,3,6,4,0,0.0,0.0,0.0,0,3
200,1,13,1,0,4.5,0.8,1.0,5,2
200,1,13,2,1,4.5,3.6,0.5,0,2
200,1,13,3,0,1.7,5.5,0.2,10,2
200,1,13,4,0,0.0,0.0,0.0,0,2
200,2,14,1,0,1.7,5.5,0.2,10,3
200,2,14,2,0,6.0,0.8,0.5,5,3
200,2,14,3,1,3.0,3.6,1.0,0,3
200,2,14,4,0,0.0,0.0,0.0,0,3
200,3,15,1,1,1.7,3.6,0.2,0,1
200,3,15,2,0,3.0,5.5,1.0,10,1
200,3,15,3,0,6.0,0.8,0.5,10,1
200,3,15,4,0,0.0,0.0,0.0,0,1
198,1,10,1,1,6.0,1.8,0.5,0,1
198,1,10,2,0,3.0,1.8,0.2,10,1
198,1,10,3,0,3.0,5.5,1.0,5,1
198,1,10,4,0,0.0,0.0,0.0,0,1
198,2,11,1,0,6.0,3.6,1.0,5,2
198,2,11,2,1,4.5,1.8,0.2,10,2
198,2,11,3,0,1.7,3.6,0.5,0,2
198,2,11,4,0,0.0,0.0,0.0,0,2
198,3,12,1,1,4.5,0.8,0.2,0,1
198,3,12,2,0,6.0,3.6,0.5,10,1
198,3,12,3,0,1.7,5.5,1.0,0,1
198,3,12,4,0,0.0,0.0,0.0,0,1
202,1,4,1,0,3.0,1.8,1.0,10,2
202,1,4,2,1,1.7,5.5,0.2,0,2
202,1,4,3,0,6.0,1.8,0.5,5,2
202,1,4,4,0,0.0,0.0,0.0,0,2
202,2,5,1,0,4.5,1.8,0.5,0,2
202,2,5,2,1,3.0,5.5,0.2,10,2
202,2,5,3,0,4.5,1.8,1.0,5,2
202,2,5,4,0,0.0,0.0,0.0,0,2
202,3,6,1,0,3.0,3.6,0.2,0,2
202,3,6,2,1,3.0,0.8,0.5,10,2
202,3,6,3,0,6.0,3.6,1.0,5,2
202,3,6,4,0,0.0,0.0,0.0,0,2
203,1,16,1,0,4.5,3.6,0.5,10,2
203,1,16,2,1,1.7,3.6,1.0,5,2
203,1,16,3,0,6.0,1.8,0.2,0,2
203,1,16,4,0,0.0,0.0,0.0,0,2
203,2,17,1,0,6.0,1.8,0.2,10,2
203,2,17,2,1,1.7,3.6,1.0,0,2
203,2,17,3,0,4.5,3.6,0.5,5,2
203,2,17,4,0,0.0,0.0,0.0,0,2
203,3,18,1,1,1.7,3.6,1.0,0,1
203,3,18,2,0,6.0,3.6,0.5,5,1
203,3,18,3,0,4.5,0.8,0.2,10,1
203,3,18,4,0,0.0,0.0,0.0,0,1
206,1,1,1,0,6.0,0.8,0.5,10,2
206,1,1,2,1,1.7,5.5,1.0,5,2
206,1,1,3,0,6.0,3.6,0.2,0,2
206,1,1,4,0,0.0,0.0,0.0,0,2
206,2,2,1,0,6.0,3.6,0.5,5,2
206,2,2,2,1,4.5,0.8,1.0,0,2
206,2,2,3,0,1.7,3.6,0.2,10,2
206,2,2,4,0,0.0,0.0,0.0,0,2
206,3,3,1,1,1.7,5.5,0.2,5,1
206,3,3,2,0,6.0,1.8,1.0,5,1
206,3,3,3,0,3.0,1.8,0.5,5,1
206,3,3,4,0,0.0,0.0,0.0,0,1
210,1,16,1,0,4.5,3.6,0.5,10,2
210,1,16,2,1,1.7,3.6,1.0,5,2
210,1,16,3,0,6.0,1.8,0.2,0,2
210,1,16,4,0,0.0,0.0,0.0,0,2
210,2,17,1,0,6.0,1.8,0.2,10,2
210,2,17,2,1,1.7,3.6,1.0,0,2
210,2,17,3,0,4.5,3.6,0.5,5,2
210,2,17,4,0,0.0,0.0,0.0,0,2
210,3,18,1,1,1.7,3.6,1.0,0,1
210,3,18,2,0,6.0,3.6,0.5,5,1
210,3,18,3,0,4.5,0.8,0.2,10,1
210,3,18,4,0,0.0,0.0,0.0,0,1
213,1,1,1,0,6.0,0.8,0.5,10,2
213,1,1,2,1,1.7,5.5,1.0,5,2
213,1,1,3,0,6.0,3.6,0.2,0,2
213,1,1,4,0,0.0,0.0,0.0,0,2
213,2,2,1,0,6.0,3.6,0.5,5,2
213,2,2,2,1,4.5,0.8,1.0,0,2
213,2,2,3,0,1.7,3.6,0.2,10,2
213,2,2,4,0,0.0,0.0,0.0,0,2
213,3,3,1,0,1.7,5.5,0.2,5,3
213,3,3,2,0,6.0,1.8,1.0,5,3
213,3,3,3,1,3.0,1.8,0.5,5,3
213,3,3,4,0,0.0,0.0,0.0,0,3
214,1,13,1,0,4.5,0.8,1.0,5,2
214,1,13,2,1,4.5,3.6,0.5,0,2
214,1,13,3,0,1.7,5.5,0.2,10,2
214,1,13,4,0,0.0,0.0,0.0,0,2
214,2,14,1,0,1.7,5.5,0.2,10,3
214,2,14,2,0,6.0,0.8,0.5,5,3
214,2,14,3,1,3.0,3.6,1.0,0,3
214,2,14,4,0,0.0,0.0,0.0,0,3
214,3,15,1,0,1.7,3.6,0.2,0,2
214,3,15,2,1,3.0,5.5,1.0,10,2
214,3,15,3,0,6.0,0.8,0.5,10,2
214,3,15,4,0,0.0,0.0,0.0,0,2
226,1,10,1,0,6.0,1.8,0.5,0,3
226,1,10,2,0,3.0,1.8,0.2,10,3
226,1,10,3,1,3.0,5.5,1.0,5,3
226,1,10,4,0,0.0,0.0,0.0,0,3
226,2,11,1,0,6.0,3.6,1.0,5,3
226,2,11,2,0,4.5,1.8,0.2,10,3
226,2,11,3,1,1.7,3.6,0.5,0,3
226,2,11,4,0,0.0,0.0,0.0,0,3
226,3,12,1,0,4.5,0.8,0.2,0,3
226,3,12,2,0,6.0,3.6,0.5,10,3
226,3,12,3,1,1.7,5.5,1.0,0,3
226,3,12,4,0,0.0,0.0,0.0,0,3
232,1,7,1,1,3.0,5.5,1.0,10,1
232,1,7,2,0,4.5,1.8,0.5,5,1
232,1,7,3,0,4.5,0.8,0.2,0,1
232,1,7,4,0,0.0,0.0,0.0,0,1
232,2,8,1,0,6.0,0.8,1.0,5,3
232,2,8,2,0,3.0,3.6,0.2,0,3
232,2,8,3,1,3.0,5.5,0.5,10,3
232,2,8,4,0,0.0,0.0,0.0,0,3
232,3,9,1,0,3.0,5.5,0.5,5,3
232,3,9,2,0,4.5,3.6,0.2,0,3
232,3,9,3,1,3.0,0.8,1.0,10,3
232,3,9,4,0,0.0,0.0,0.0,0,3
234,1,7,1,1,3.0,5.5,1.0,10,1
234,1,7,2,0,4.5,1.8,0.5,5,1
234,1,7,3,0,4.5,0.8,0.2,0,1
234,1,7,4,0,0.0,0.0,0.0,0,1
234,2,8,1,0,6.0,0.8,1.0,5,2
234,2,8,2,1,3.0,3.6,0.2,0,2
234,2,8,3,0,3.0,5.5,0.5,10,2
234,2,8,4,0,0.0,0.0,0.0,0,2
234,3,9,1,1,3.0,5.5,0.5,5,1
234,3,9,2,0,4.5,3.6,0.2,0,1
234,3,9,3,0,3.0,0.8,1.0,10,1
234,3,9,4,0,0.0,0.0,0.0,0,1
239,1,1,1,0,6.0,0.8,0.5,10,2
239,1,1,2,1,1.7,5.5,1.0,5,2
239,1,1,3,0,6.0,3.6,0.2,0,2
239,1,1,4,0,0.0,0.0,0.0,0,2
239,2,2,1,0,6.0,3.6,0.5,5,2
239,2,2,2,1,4.5,0.8,1.0,0,2
239,2,2,3,0,1.7,3.6,0.2,10,2
239,2,2,4,0,0.0,0.0,0.0,0,2
239,3,3,1,0,1.7,5.5,0.2,5,3
239,3,3,2,0,6.0,1.8,1.0,5,3
239,3,3,3,1,3.0,1.8,0.5,5,3
239,3,3,4,0,0.0,0.0,0.0,0,3
238,1,7,1,1,3.0,5.5,1.0,10,1
238,1,7,2,0,4.5,1.8,0.5,5,1
238,1,7,3,0,4.5,0.8,0.2,0,1
238,1,7,4,0,0.0,0.0,0.0,0,1
238,2,8,1,1,6.0,0.8,1.0,5,1
238,2,8,2,0,3.0,3.6,0.2,0,1
238,2,8,3,0,3.0,5.5,0.5,10,1
238,2,8,4,0,0.0,0.0,0.0,0,1
238,3,9,1,0,3.0,5.5,0.5,5,3
238,3,9,2,0,4.5,3.6,0.2,0,3
238,3,9,3,1,3.0,0.8,1.0,10,3
238,3,9,4,0,0.0,0.0,0.0,0,3
241,1,4,1,0,3.0,1.8,1.0,10,2
241,1,4,2,1,1.7,5.5,0.2,0,2
241,1,4,3,0,6.0,1.8,0.5,5,2
241,1,4,4,0,0.0,0.0,0.0,0,2
241,2,5,1,1,4.5,1.8,0.5,0,1
241,2,5,2,0,3.0,5.5,0.2,10,1
241,2,5,3,0,4.5,1.8,1.0,5,1
241,2,5,4,0,0.0,0.0,0.0,0,1
241,3,6,1,0,3.0,3.6,0.2,0,2
241,3,6,2,1,3.0,0.8,0.5,10,2
241,3,6,3,0,6.0,3.6,1.0,5,2
241,3,6,4,0,0.0,0.0,0.0,0,2
245,1,16,1,0,4.5,3.6,0.5,10,2
245,1,16,2,1,1.7,3.6,1.0,5,2
245,1,16,3,0,6.0,1.8,0.2,0,2
245,1,16,4,0,0.0,0.0,0.0,0,2
245,2,17,1,0,6.0,1.8,0.2,10,2
245,2,17,2,1,1.7,3.6,1.0,0,2
245,2,17,3,0,4.5,3.6,0.5,5,2
245,2,17,4,0,0.0,0.0,0.0,0,2
245,3,18,1,1,1.7,3.6,1.0,0,1
245,3,18,2,0,6.0,3.6,0.5,5,1
245,3,18,3,0,4.5,0.8,0.2,10,1
245,3,18,4,0,0.0,0.0,0.0,0,1
247,1,10,1,0,6.0,1.8,0.5,0,3
247,1,10,2,0,3.0,1.8,0.2,10,3
247,1,10,3,1,3.0,5.5,1.0,5,3
247,1,10,4,0,0.0,0.0,0.0,0,3
247,2,11,1,0,6.0,3.6,1.0,5,3
247,2,11,2,0,4.5,1.8,0.2,10,3
247,2,11,3,1,1.7,3.6,0.5,0,3
247,2,11,4,0,0.0,0.0,0.0,0,3
247,3,12,1,0,4.5,0.8,0.2,0,3
247,3,12,2,0,6.0,3.6,0.5,10,3
247,3,12,3,1,1.7,5.5,1.0,0,3
247,3,12,4,0,0.0,0.0,0.0,0,3
249,1,13,1,0,4.5,0.8,1.0,5,3
249,1,13,2,0,4.5,3.6,0.5,0,3
249,1,13,3,1,1.7,5.5,0.2,10,3
249,1,13,4,0,0.0,0.0,0.0,0,3
249,2,14,1,0,1.7,5.5,0.2,10,3
249,2,14,2,0,6.0,0.8,0.5,5,3
249,2,14,3,1,3.0,3.6,1.0,0,3
249,2,14,4,0,0.0,0.0,0.0,0,3
249,3,15,1,1,1.7,3.6,0.2,0,1
249,3,15,2,0,3.0,5.5,1.0,10,1
249,3,15,3,0,6.0,0.8,0.5,10,1
249,3,15,4,0,0.0,0.0,0.0,0,1
251,1,16,1,0,4.5,3.6,0.5,10,2
251,1,16,2,1,1.7,3.6,1.0,5,2
251,1,16,3,0,6.0,1.8,0.2,0,2
251,1,16,4,0,0.0,0.0,0.0,0,2
251,2,17,1,0,6.0,1.8,0.2,10,2
251,2,17,2,1,1.7,3.6,1.0,0,2
251,2,17,3,0,4.5,3.6,0.5,5,2
251,2,17,4,0,0.0,0.0,0.0,0,2
251,3,18,1,1,1.7,3.6,1.0,0,1
251,3,18,2,0,6.0,3.6,0.5,5,1
251,3,18,3,0,4.5,0.8,0.2,10,1
251,3,18,4,0,0.0,0.0,0.0,0,1
252,1,10,1,0,6.0,1.8,0.5,0,2
252,1,10,2,1,3.0,1.8,0.2,10,2
252,1,10,3,0,3.0,5.5,1.0,5,2
252,1,10,4,0,0.0,0.0,0.0,0,2
252,2,11,1,0,6.0,3.6,1.0,5,3
252,2,11,2,0,4.5,1.8,0.2,10,3
252,2,11,3,1,1.7,3.6,0.5,0,3
252,2,11,4,0,0.0,0.0,0.0,0,3
252,3,12,1,0,4.5,0.8,0.2,0,3
252,3,12,2,0,6.0,3.6,0.5,10,3
252,3,12,3,1,1.7,5.5,1.0,0,3
252,3,12,4,0,0.0,0.0,0.0,0,3
258,1,4,1,1,3.0,1.8,1.0,10,1
258,1,4,2,0,1.7,5.5,0.2,0,1
258,1,4,3,0,6.0,1.8,0.5,5,1
258,1,4,4,0,0.0,0.0,0.0,0,1
258,2,5,1,1,4.5,1.8,0.5,0,1
258,2,5,2,0,3.0,5.5,0.2,10,1
258,2,5,3,0,4.5,1.8,1.0,5,1
258,2,5,4,0,0.0,0.0,0.0,0,1
258,3,6,1,0,3.0,3.6,0.2,0,2
258,3,6,2,1,3.0,0.8,0.5,10,2
258,3,6,3,0,6.0,3.6,1.0,5,2
258,3,6,4,0,0.0,0.0,0.0,0,2
262,1,13,1,0,4.5,0.8,1.0,5,3
262,1,13,2,0,4.5,3.6,0.5,0,3
262,1,13,3,1,1.7,5.5,0.2,10,3
262,1,13,4,0,0.0,0.0,0.0,0,3
262,2,14,1,0,1.7,5.5,0.2,10,3
262,2,14,2,0,6.0,0.8,0.5,5,3
262,2,14,3,1,3.0,3.6,1.0,0,3
262,2,14,4,0,0.0,0.0,0.0,0,3
262,3,15,1,0,1.7,3.6,0.2,0,2
262,3,15,2,1,3.0,5.5,1.0,10,2
262,3,15,3,0,6.0,0.8,0.5,10,2
262,3,15,4,0,0.0,0.0,0.0,0,2
263,1,1,1,0,6.0,0.8,0.5,10,2
263,1,1,2,1,1.7,5.5,1.0,5,2
263,1,1,3,0,6.0,3.6,0.2,0,2
263,1,1,4,0,0.0,0.0,0.0,0,2
263,2,2,1,0,6.0,3.6,0.5,5,2
263,2,2,2,1,4.5,0.8,1.0,0,2
263,2,2,3,0,1.7,3.6,0.2,10,2
263,2,2,4,0,0.0,0.0,0.0,0,2
263,3,3,1,1,1.7,5.5,0.2,5,1
263,3,3,2,0,6.0,1.8,1.0,5,1
263,3,3,3,0,3.0,1.8,0.5,5,1
263,3,3,4,0,0.0,0.0,0.0,0,1
270,1,1,1,0,6.0,0.8,0.5,10,2
270,1,1,2,1,1.7,5.5,1.0,5,2
270,1,1,3,0,6.0,3.6,0.2,0,2
270,1,1,4,0,0.0,0.0,0.0,0,2
270,2,2,1,0,6.0,3.6,0.5,5,3
270,2,2,2,0,4.5,0.8,1.0,0,3
270,2,2,3,1,1.7,3.6,0.2,10,3
270,2,2,4,0,0.0,0.0,0.0,0,3
270,3,3,1,0,1.7,5.5,0.2,5,3
270,3,3,2,0,6.0,1.8,1.0,5,3
270,3,3,3,1,3.0,1.8,0.5,5,3
270,3,3,4,0,0.0,0.0,0.0,0,3
278,1,7,1,0,3.0,5.5,1.0,10,2
278,1,7,2,1,4.5,1.8,0.5,5,2
278,1,7,3,0,4.5,0.8,0.2,0,2
278,1,7,4,0,0.0,0.0,0.0,0,2
278,2,8,1,1,6.0,0.8,1.0,5,1
278,2,8,2,0,3.0,3.6,0.2,0,1
278,2,8,3,0,3.0,5.5,0.5,10,1
278,2,8,4,0,0.0,0.0,0.0,0,1
278,3,9,1,0,3.0,5.5,0.5,5,2
278,3,9,2,1,4.5,3.6,0.2,0,2
278,3,9,3,0,3.0,0.8,1.0,10,2
278,3,9,4,0,0.0,0.0,0.0,0,2
281,1,7,1,1,3.0,5.5,1.0,10,1
281,1,7,2,0,4.5,1.8,0.5,5,1
281,1,7,3,0,4.5,0.8,0.2,0,1
281,1,7,4,0,0.0,0.0,0.0,0,1
281,2,8,1,0,6.0,0.8,1.0,5,3
281,2,8,2,0,3.0,3.6,0.2,0,3
281,2,8,3,1,3.0,5.5,0.5,10,3
281,2,8,4,0,0.0,0.0,0.0,0,3
281,3,9,1,0,3.0,5.5,0.5,5,3
281,3,9,2,0,4.5,3.6,0.2,0,3
281,3,9,3,1,3.0,0.8,1.0,10,3
281,3,9,4,0,0.0,0.0,0.0,0,3
285,1,13,1,0,4.5,0.8,1.0,5,3
285,1,13,2,0,4.5,3.6,0.5,0,3
285,1,13,3,1,1.7,5.5,0.2,10,3
285,1,13,4,0,0.0,0.0,0.0,0,3
285,2,14,1,0,1.7,5.5,0.2,10,2
285,2,14,2,1,6.0,0.8,0.5,5,2
285,2,14,3,0,3.0,3.6,1.0,0,2
285,2,14,4,0,0.0,0.0,0.0,0,2
285,3,15,1,0,1.7,3.6,0.2,0,3
285,3,15,2,0,3.0,5.5,1.0,10,3
285,3,15,3,1,6.0,0.8,0.5,10,3
285,3,15,4,0,0.0,0.0,0.0,0,3
280,1,13,1,0,4.5,0.8,1.0,5,3
280,1,13,2,0,4.5,3.6,0.5,0,3
280,1,13,3,1,1.7,5.5,0.2,10,3
280,1,13,4,0,0.0,0.0,0.0,0,3
280,2,14,1,1,1.7,5.5,0.2,10,1
280,2,14,2,0,6.0,0.8,0.5,5,1
280,2,14,3,0,3.0,3.6,1.0,0,1
280,2,14,4,0,0.0,0.0,0.0,0,1
280,3,15,1,1,1.7,3.6,0.2,0,1
280,3,15,2,0,3.0,5.5,1.0,10,1
280,3,15,3,0,6.0,0.8,0.5,10,1
280,3,15,4,0,0.0,0.0,0.0,0,1
286,1,4,1,1,3.0,1.8,1.0,10,1
286,1,4,2,0,1.7,5.5,0.2,0,1
286,1,4,3,0,6.0,1.8,0.5,5,1
286,1,4,4,0,0.0,0.0,0.0,0,1
286,2,5,1,0,4.5,1.8,0.5,0,3
286,2,5,2,0,3.0,5.5,0.2,10,3
286,2,5,3,1,4.5,1.8,1.0,5,3
286,2,5,4,0,0.0,0.0,0.0,0,3
286,3,6,1,0,3.0,3.6,0.2,0,2
286,3,6,2,1,3.0,0.8,0.5,10,2
286,3,6,3,0,6.0,3.6,1.0,5,2
286,3,6,4,0,0.0,0.0,0.0,0,2
287,1,16,1,0,4.5,3.6,0.5,10,2
287,1,16,2,1,1.7,3.6,1.0,5,2
287,1,16,3,0,6.0,1.8,0.2,0,2
287,1,16,4,0,0.0,0.0,0.0,0,2
287,2,17,1,0,6.0,1.8,0.2,10,2
287,2,17,2,1,1.7,3.6,1.0,0,2
287,2,17,3,0,4.5,3.6,0.5,5,2
287,2,17,4,0,0.0,0.0,0.0,0,2
287,3,18,1,1,1.7,3.6,1.0,0,1
287,3,18,2,0,6.0,3.6,0.5,5,1
287,3,18,3,0,4.5,0.8,0.2,10,1
287,3,18,4,0,0.0,0.0,0.0,0,1
307,1,10,1,1,6.0,1.8,0.5,0,1
307,1,10,2,0,3.0,1.8,0.2,10,1
307,1,10,3,0,3.0,5.5,1.0,5,1
307,1,10,4,0,0.0,0.0,0.0,0,1
307,2,11,1,0,6.0,3.6,1.0,5,2
307,2,11,2,1,4.5,1.8,0.2,10,2
307,2,11,3,0,1.7,3.6,0.5,0,2
307,2,11,4,0,0.0,0.0,0.0,0,2
307,3,12,1,1,4.5,0.8,0.2,0,1
307,3,12,2,0,6.0,3.6,0.5,10,1
307,3,12,3,0,1.7,5.5,1.0,0,1
307,3,12,4,0,0.0,0.0,0.0,0,1
305,1,10,1,0,6.0,1.8,0.5,0,3
305,1,10,2,0,3.0,1.8,0.2,10,3
305,1,10,3,1,3.0,5.5,1.0,5,3
305,1,10,4,0,0.0,0.0,0.0,0,3
305,2,11,1,0,6.0,3.6,1.0,5,3
305,2,11,2,0,4.5,1.8,0.2,10,3
305,2,11,3,1,1.7,3.6,0.5,0,3
305,2,11,4,0,0.0,0.0,0.0,0,3
305,3,12,1,0,4.5,0.8,0.2,0,3
305,3,12,2,0,6.0,3.6,0.5,10,3
305,3,12,3,1,1.7,5.5,1.0,0,3
305,3,12,4,0,0.0,0.0,0.0,0,3
309,1,16,1,0,4.5,3.6,0.5,10,2
309,1,16,2,1,1.7,3.6,1.0,5,2
309,1,16,3,0,6.0,1.8,0.2,0,2
309,1,16,4,0,0.0,0.0,0.0,0,2
309,2,17,1,0,6.0,1.8,0.2,10,2
309,2,17,2,1,1.7,3.6,1.0,0,2
309,2,17,3,0,4.5,3.6,0.5,5,2
309,2,17,4,0,0.0,0.0,0.0,0,2
309,3,18,1,1,1.7,3.6,1.0,0,1
309,3,18,2,0,6.0,3.6,0.5,5,1
309,3,18,3,0,4.5,0.8,0.2,10,1
309,3,18,4,0,0.0,0.0,0.0,0,1
311,1,16,1,0,4.5,3.6,0.5,10,2
311,1,16,2,1,1.7,3.6,1.0,5,2
311,1,16,3,0,6.0,1.8,0.2,0,2
311,1,16,4,0,0.0,0.0,0.0,0,2
311,2,17,1,0,6.0,1.8,0.2,10,2
311,2,17,2,1,1.7,3.6,1.0,0,2
311,2,17,3,0,4.5,3.6,0.5,5,2
311,2,17,4,0,0.0,0.0,0.0,0,2
311,3,18,1,1,1.7,3.6,1.0,0,1
311,3,18,2,0,6.0,3.6,0.5,5,1
311,3,18,3,0,4.5,0.8,0.2,10,1
311,3,18,4,0,0.0,0.0,0.0,0,1
315,1,13,1,0,4.5,0.8,1.0,5,2
315,1,13,2,1,4.5,3.6,0.5,0,2
315,1,13,3,0,1.7,5.5,0.2,10,2
315,1,13,4,0,0.0,0.0,0.0,0,2
315,2,14,1,0,1.7,5.5,0.2,10,2
315,2,14,2,1,6.0,0.8,0.5,5,2
315,2,14,3,0,3.0,3.6,1.0,0,2
315,2,14,4,0,0.0,0.0,0.0,0,2
315,3,15,1,0,1.7,3.6,0.2,0,3
315,3,15,2,0,3.0,5.5,1.0,10,3
315,3,15,3,1,6.0,0.8,0.5,10,3
315,3,15,4,0,0.0,0.0,0.0,0,3
319,1,4,1,0,3.0,1.8,1.0,10,2
319,1,4,2,1,1.7,5.5,0.2,0,2
319,1,4,3,0,6.0,1.8,0.5,5,2
319,1,4,4,0,0.0,0.0,0.0,0,2
319,2,5,1,1,4.5,1.8,0.5,0,1
319,2,5,2,0,3.0,5.5,0.2,10,1
319,2,5,3,0,4.5,1.8,1.0,5,1
319,2,5,4,0,0.0,0.0,0.0,0,1
319,3,6,1,0,3.0,3.6,0.2,0,2
319,3,6,2,1,3.0,0.8,0.5,10,2
319,3,6,3,0,6.0,3.6,1.0,5,2
319,3,6,4,0,0.0,0.0,0.0,0,2
320,1,4,1,0,3.0,1.8,1.0,10,2
320,1,4,2,1,1.7,5.5,0.2,0,2
320,1,4,3,0,6.0,1.8,0.5,5,2
320,1,4,4,0,0.0,0.0,0.0,0,2
320,2,5,1,0,4.5,1.8,0.5,0,2
320,2,5,2,1,3.0,5.5,0.2,10,2
320,2,5,3,0,4.5,1.8,1.0,5,2
320,2,5,4,0,0.0,0.0,0.0,0,2
320,3,6,1,0,3.0,3.6,0.2,0,3
320,3,6,2,0,3.0,0.8,0.5,10,3
320,3,6,3,1,6.0,3.6,1.0,5,3
320,3,6,4,0,0.0,0.0,0.0,0,3
323,1,7,1,1,3.0,5.5,1.0,10,1
323,1,7,2,0,4.5,1.8,0.5,5,1
323,1,7,3,0,4.5,0.8,0.2,0,1
323,1,7,4,0,0.0,0.0,0.0,0,1
323,2,8,1,0,6.0,0.8,1.0,5,3
323,2,8,2,0,3.0,3.6,0.2,0,3
323,2,8,3,1,3.0,5.5,0.5,10,3
323,2,8,4,0,0.0,0.0,0.0,0,3
323,3,9,1,1,3.0,5.5,0.5,5,1
323,3,9,2,0,4.5,3.6,0.2,0,1
323,3,9,3,0,3.0,0.8,1.0,10,1
323,3,9,4,0,0.0,0.0,0.0,0,1
326,1,10,1,0,6.0,1.8,0.5,0,3
326,1,10,2,0,3.0,1.8,0.2,10,3
326,1,10,3,1,3.0,5.5,1.0,5,3
326,1,10,4,0,0.0,0.0,0.0,0,3
326,2,11,1,0,6.0,3.6,1.0,5,3
326,2,11,2,0,4.5,1.8,0.2,10,3
326,2,11,3,1,1.7,3.6,0.5,0,3
326,2,11,4,0,0.0,0.0,0.0,0,3
326,3,12,1,0,4.5,0.8,0.2,0,3
326,3,12,2,0,6.0,3.6,0.5,10,3
326,3,12,3,1,1.7,5.5,1.0,0,3
326,3,12,4,0,0.0,0.0,0.0,0,3
332,1,1,1,0,6.0,0.8,0.5,10,2
332,1,1,2,1,1.7,5.5,1.0,5,2
332,1,1,3,0,6.0,3.6,0.2,0,2
