RID,SCENARIO,Choice_set,alt,CHOICE,x1,x2,x3,x4,choice_biogeme
93,2,8,4,0,0.0,0.0,0.0,0,3
93,3,9,1,1,3.0,5.5,0.5,5,1
93,3,9,2,0,4.5,3.6,0.2,0,1
93,3,9,3,0,3.0,0.8,1.0,10,1
93,3,9,4,0,0.0,0.0,0.0,0,1
93,4,10,1,1,6.0,1.8,0.5,0,1
93,4,10,2,0,3.0,1.8,0.2,10,1
93,4,10,3,0,3.0,5.5,1.0,5,1
93,4,10,4,0,0.0,0.0,0.0,0,1
93,5,11,1,0,6.0,3.6,1.0,5,3
93,5,11,2,0,4.5,1.8,0.2,10,3
93,5,11,3,1,1.7,3.6,0.5,0,3
93,5,11,4,0,0.0,0.0,0.0,0,3
93,6,12,1,0,4.5,0.8,0.2,0,2
93,6,12,2,1,6.0,3.6,0.5,10,2
93,6,12,3,0,1.7,5.5,1.0,0,2
93,6,12,4,0,0.0,0.0,0.0,0,2
101,1,1,1,0,6.0,0.8,0.5,10,2
101,1,1,2,1,1.7,5.5,1.0,5,2
101,1,1,3,0,6.0,3.6,0.2,0,2
101,1,1,4,0,0.0,0.0,0.0,0,2
101,2,2,1,0,6.0,3.6,0.5,5,2
101,2,2,2,1,4.5,0.8,1.0,0,2
101,2,2,3,0,1.7,3.6,0.2,10,2
101,2,2,4,0,0.0,0.0,0.0,0,2
101,3,3,1,0,1.7,5.5,0.2,5,2
101,3,3,2,1,6.0,1.8,1.0,5,2
101,3,3,3,0,3.0,1.8,0.5,5,2
101,3,3,4,0,0.0,0.0,0.0,0,2
101,4,4,1,1,3.0,1.8,1.0,10,1
101,4,4,2,0,1.7,5.5,0.2,0,1
101,4,4,3,0,6.0,1.8,0.5,5,1
101,4,4,4,0,0.0,0.0,0.0,0,1
101,5,5,1,0,4.5,1.8,0.5,0,3
101,5,5,2,0,3.0,5.5,0.2,10,3
101,5,5,3,1,4.5,1.8,1.0,5,3
101,5,5,4,0,0.0,0.0,0.0,0,3
101,6,6,1,0,3.0,3.6,0.2,0,3
101,6,6,2,0,3.0,0.8,0.5,10,3
101,6,6,3,1,6.0,3.6,1.0,5,3
101,6,6,4,0,0.0,0.0,0.0,0,3
92,1,1,1,0,6.0,0.8,0.5,10,2
92,1,1,2,1,1.7,5.5,1.0,5,2
92,1,1,3,0,6.0,3.6,0.2,0,2
92,1,1,4,0,0.0,0.0,0.0,0,2
92,2,2,1,0,6.0,3.6,0.5,5,3
92,2,2,2,0,4.5,0.8,1.0,0,3
92,2,2,3,1,1.7,3.6,0.2,10,3
92,2,2,4,0,0.0,0.0,0.0,0,3
92,3,3,1,1,1.7,5.5,0.2,5,1
92,3,3,2,0,6.0,1.8,1.0,5,1
92,3,3,3,0,3.0,1.8,0.5,5,1
92,3,3,4,0,0.0,0.0,0.0,0,1
92,4,4,1,0,3.0,1.8,1.0,10,2
92,4,4,2,1,1.7,5.5,0.2,0,2
92,4,4,3,0,6.0,1.8,0.5,5,2
92,4,4,4,0,0.0,0.0,0.0,0,2
92,5,5,1,1,4.5,1.8,0.5,0,1
92,5,5,2,0,3.0,5.5,0.2,10,1
92,5,5,3,0,4.5,1.8,1.0,5,1
92,5,5,4,0,0.0,0.0,0.0,0,1
92,6,6,1,1,3.0,3.6,0.2,0,1
92,6,6,2,0,3.0,0.8,0.5,10,1
92,6,6,3,0,6.0,3.6,1.0,5,1
92,6,6,4,0,0.0,0.0,0.0,0,1
117,1,7,1,0,3.0,5.5,1.0,10,3
117,1,7,2,0,4.5,1.8,0.5,5,3
117,1,7,3,1,4.5,0.8,0.2,0,3
117,1,7,4,0,0.0,0.0,0.0,0,3
117,2,8,1,0,6.0,0.8,1.0,5,2
117,2,8,2,1,3.0,3.6,0.2,0,2
117,2,8,3,0,3.0,5.5,0.5,10,2
117,2,8,4,0,0.0,0.0,0.0,0,2
117,3,9,1,0,3.0,5.5,0.5,5,2
117,3,9,2,1,4.5,3.6,0.2,0,2
117,3,9,3,0,3.0,0.8,1.0,10,2
117,3,9,4,0,0.0,0.0,0.0,0,2
117,4,10,1,1,6.0,1.8,0.5,0,1
117,4,10,2,0,3.0,1.8,0.2,10,1
117,4,10,3,0,3.0,5.5,1.0,5,1
117,4,10,4,0,0.0,0.0,0.0,0,1
117,5,11,1,0,6.0,3.6,1.0,5,3
117,5,11,2,0,4.5,1.8,0.2,10,3
117,5,11,3,1,1.7,3.6,0.5,0,3
117,5,11,4,0,0.0,0.0,0.0,0,3
117,6,12,1,0,4.5,0.8,0.2,0,3
117,6,12,2,0,6.0,3.6,0.5,10,3
117,6,12,3,1,1.7,5.5,1.0,0,3
117,6,12,4,0,0.0,0.0,0.0,0,3
124,1,4,1,0,3.0,1.8,1.0,10,3
124,1,4,2,0,1.7,5.5,0.2,0,3
124,1,4,3,1,6.0,1.8,0.5,5,3
124,1,4,4,0,0.0,0.0,0.0,0,3
124,2,5,1,1,4.5,1.8,0.5,0,1
124,2,5,2,0,3.0,5.5,0.2,10,1
124,2,5,3,0,4.5,1.8,1.0,5,1
124,2,5,4,0,0.0,0.0,0.0,0,1
124,3,6,1,0,3.0,3.6,0.2,0,2
124,3,6,2,1,3.0,0.8,0.5,10,2
124,3,6,3,0,6.0,3.6,1.0,5,2
124,3,6,4,0,0.0,0.0,0.0,0,2
124,4,7,1,0,3.0,5.5,1.0,10,2
124,4,7,2,1,4.5,1.8,0.5,5,2
124,4,7,3,0,4.5,0.8,0.2,0,2
124,4,7,4,0,0.0,0.0,0.0,0,2
124,5,8,1,0,6.0,0.8,1.0,5,3
124,5,8,2,0,3.0,3.6,0.2,0,3
124,5,8,3,1,3.0,5.5,0.5,10,3
124,5,8,4,0,0.0,0.0,0.0,0,3
124,6,9,1,1,3.0,5.5,0.5,5,1
124,6,9,2,0,4.5,3.6,0.2,0,1
124,6,9,3,0,3.0,0.8,1.0,10,1
124,6,9,4,0,0.0,0.0,0.0,0,1
111,1,16,1,0,4.5,3.6,0.5,10,2
111,1,16,2,1,1.7,3.6,1.0,5,2
111,1,16,3,0,6.0,1.8,0.2,0,2
111,1,16,4,0,0.0,0.0,0.0,0,2
111,2,17,1,0,6.0,1.8,0.2,10,2
111,2,17,2,1,1.7,3.6,1.0,0,2
111,2,17,3,0,4.5,3.6,0.5,5,2
111,2,17,4,0,0.0,0.0,0.0,0,2
111,3,18,1,1,1.7,3.6,1.0,0,1
111,3,18,2,0,6.0,3.6,0.5,5,1
111,3,18,3,0,4.5,0.8,0.2,10,1
111,3,18,4,0,0.0,0.0,0.0,0,1
111,4,1,1,1,6.0,0.8,0.5,10,1
111,4,1,2,0,1.7,5.5,1.0,5,1
111,4,1,3,0,6.0,3.6,0.2,0,1
111,4,1,4,0,0.0,0.0,0.0,0,1
111,5,2,1,0,6.0,3.6,0.5,5,3
111,5,2,2,0,4.5,0.8,1.0,0,3
111,5,2,3,1,1.7,3.6,0.2,10,3
111,5,2,4,0,0.0,0.0,0.0,0,3
111,6,3,1,0,1.7,5.5,0.2,5,3
111,6,3,2,0,6.0,1.8,1.0,5,3
111,6,3,3,1,3.0,1.8,0.5,5,3
111,6,3,4,0,0.0,0.0,0.0,0,3
110,1,10,1,0,6.0,1.8,0.5,0,3
110,1,10,2,0,3.0,1.8,0.2,10,3
110,1,10,3,1,3.0,5.5,1.0,5,3
110,1,10,4,0,0.0,0.0,0.0,0,3
110,2,11,1,0,6.0,3.6,1.0,5,3
110,2,11,2,0,4.5,1.8,0.2,10,3
110,2,11,3,1,1.7,3.6,0.5,0,3
110,2,11,4,0,0.0,0.0,0.0,0,3
110,3,12,1,0,4.5,0.8,0.2,0,3
110,3,12,2,0,6.0,3.6,0.5,10,3
110,3,12,3,1,1.7,5.5,1.0,0,3
110,3,12,4,0,0.0,0.0,0.0,0,3
110,4,13,1,1,4.5,0.8,1.0,5,1
110,4,13,2,0,4.5,3.6,0.5,0,1
110,4,13,3,0,1.7,5.5,0.2,10,1
110,4,13,4,0,0.0,0.0,0.0,0,1
110,5,14,1,0,1.7,5.5,0.2,10,3
110,5,14,2,0,6.0,0.8,0.5,5,3
110,5,14,3,1,3.0,3.6,1.0,0,3
110,5,14,4,0,0.0,0.0,0.0,0,3
110,6,15,1,0,1.7,3.6,0.2,0,2
110,6,15,2,1,3.0,5.5,1.0,10,2
110,6,15,3,0,6.0,0.8,0.5,10,2
110,6,15,4,0,0.0,0.0,0.0,0,2
120,1,4,1,0,3.0,1.8,1.0,10,2
120,1,4,2,1,1.7,5.5,0.2,0,2
120,1,4,3,0,6.0,1.8,0.5,5,2
120,1,4,4,0,0.0,0.0,0.0,0,2
120,2,5,1,1,4.5,1.8,0.5,0,1
120,2,5,2,0,3.0,5.5,0.2,10,1
120,2,5,3,0,4.5,1.8,1.0,5,1
120,2,5,4,0,0.0,0.0,0.0,0,1
120,3,6,1,1,3.0,3.6,0.2,0,1
120,3,6,2,0,3.0,0.8,0.5,10,1
120,3,6,3,0,6.0,3.6,1.0,5,1
120,3,6,4,0,0.0,0.0,0.0,0,1
120,4,7,1,0,3.0,5.5,1.0,10,3
120,4,7,2,0,4.5,1.8,0.5,5,3
120,4,7,3,1,4.5,0.8,0.2,0,3
120,4,7,4,0,0.0,0.0,0.0,0,3
120,5,8,1,0,6.0,0.8,1.0,5,2
120,5,8,2,1,3.0,3.6,0.2,0,2
120,5,8,3,0,3.0,5.5,0.5,10,2
120,5,8,4,0,0.0,0.0,0.0,0,2
120,6,9,1,0,3.0,5.5,0.5,5,2
120,6,9,2,1,4.5,3.6,0.2,0,2
120,6,9,3,0,3.0,0.8,1.0,10,2
120,6,9,4,0,0.0,0.0,0.0,0,2
113,1,13,1,0,4.5,0.8,1.0,5,3
113,1,13,2,0,4.5,3.6,0.5,0,3
113,1,13,3,1,1.7,5.5,0.2,10,3
113,1,13,4,0,0.0,0.0,0.0,0,3
113,2,14,1,0,1.7,5.5,0.2,10,3
113,2,14,2,0,6.0,0.8,0.5,5,3
113,2,14,3,1,3.0,3.6,1.0,0,3
113,2,14,4,0,0.0,0.0,0.0,0,3
113,3,15,1,1,1.7,3.6,0.2,0,1
113,3,15,2,0,3.0,5.5,1.0,10,1
113,3,15,3,0,6.0,0.8,0.5,10,1
113,3,15,4,0,0.0,0.0,0.0,0,1
113,4,16,1,0,4.5,3.6,0.5,10,2
113,4,16,2,1,1.7,3.6,1.0,5,2
113,4,16,3,0,6.0,1.8,0.2,0,2
113,4,16,4,0,0.0,0.0,0.0,0,2
113,5,17,1,0,6.0,1.8,0.2,10,2
113,5,17,2,1,1.7,3.6,1.0,0,2
113,5,17,3,0,4.5,3.6,0.5,5,2
113,5,17,4,0,0.0,0.0,0.0,0,2
113,6,18,1,1,1.7,3.6,1.0,0,1
113,6,18,2,0,6.0,3.6,0.5,5,1
113,6,18,3,0,4.5,0.8,0.2,10,1
113,6,18,4,0,0.0,0.0,0.0,0,1
121,1,1,1,0,6.0,0.8,0.5,10,2
121,1,1,2,1,1.7,5.5,1.0,5,2
121,1,1,3,0,6.0,3.6,0.2,0,2
121,1,1,4,0,0.0,0.0,0.0,0,2
121,2,2,1,0,6.0,3.6,0.5,5,2
121,2,2,2,1,4.5,0.8,1.0,0,2
121,2,2,3,0,1.7,3.6,0.2,10,2
121,2,2,4,0,0.0,0.0,0.0,0,2
121,3,3,1,1,1.7,5.5,0.2,5,1
121,3,3,2,0,6.0,1.8,1.0,5,1
121,3,3,3,0,3.0,1.8,0.5,5,1
121,3,3,4,0,0.0,0.0,0.0,0,1
121,4,4,1,1,3.0,1.8,1.0,10,1
121,4,4,2,0,1.7,5.5,0.2,0,1
121,4,4,3,0,6.0,1.8,0.5,5,1
121,4,4,4,0,0.0,0.0,0.0,0,1
121,5,5,1,0,4.5,1.8,0.5,0,2
121,5,5,2,1,3.0,5.5,0.2,10,2
121,5,5,3,0,4.5,1.8,1.0,5,2
121,5,5,4,0,0.0,0.0,0.0,0,2
121,6,6,1,0,3.0,3.6,0.2,0,2
121,6,6,2,1,3.0,0.8,0.5,10,2
121,6,6,3,0,6.0,3.6,1.0,5,2
121,6,6,4,0,0.0,0.0,0.0,0,2
126,1,7,1,1,3.0,5.5,1.0,10,1
126,1,7,2,0,4.5,1.8,0.5,5,1
126,1,7,3,0,4.5,0.8,0.2,0,1
126,1,7,4,0,0.0,0.0,0.0,0,1
126,2,8,1,1,6.0,0.8,1.0,5,1
126,2,8,2,0,3.0,3.6,0.2,0,1
126,2,8,3,0,3.0,5.5,0.5,10,1
126,2,8,4,0,0.0,0.0,0.0,0,1
126,3,9,1,0,3.0,5.5,0.5,5,3
126,3,9,2,0,4.5,3.6,0.2,0,3
126,3,9,3,1,3.0,0.8,1.0,10,3
126,3,9,4,0,0.0,0.0,0.0,0,3
126,4,10,1,0,6.0,1.8,0.5,0,3
126,4,10,2,0,3.0,1.8,0.2,10,3
126,4,10,3,1,3.0,5.5,1.0,5,3
126,4,10,4,0,0.0,0.0,0.0,0,3
126,5,11,1,0,6.0,3.6,1.0,5,3
126,5,11,2,0,4.5,1.8,0.2,10,3
126,5,11,3,1,1.7,3.6,0.5,0,3
126,5,11,4,0,0.0,0.0,0.0,0,3
126,6,12,1,0,4.5,0.8,0.2,0,3
126,6,12,2,0,6.0,3.6,0.5,10,3
126,6,12,3,1,1.7,5.5,1.0,0,3
126,6,12,4,0,0.0,0.0,0.0,0,3
116,1,10,1,0,6.0,1.8,0.5,0,3
116,1,10,2,0,3.0,1.8,0.2,10,3
116,1,10,3,1,3.0,5.5,1.0,5,3
116,1,10,4,0,0.0,0.0,0.0,0,3
116,2,11,1,0,6.0,3.6,1.0,5,3
116,2,11,2,0,4.5,1.8,0.2,10,3
116,2,11,3,1,1.7,3.6,0.5,0,3
116,2,11,4,0,0.0,0.0,0.0,0,3
116,3,12,1,0,4.5,0.8,0.2,0,3
116,3,12,2,0,6.0,3.6,0.5,10,3
116,3,12,3,1,1.7,5.5,1.0,0,3
116,3,12,4,0,0.0,0.0,0.0,0,3
116,4,13,1,1,4.5,0.8,1.0,5,1
116,4,13,2,0,4.5,3.6,0.5,0,1
116,4,13,3,0,1.7,5.5,0.2,10,1
116,4,13,4,0,0.0,0.0,0.0,0,1
116,5,14,1,0,1.7,5.5,0.2,10,3
116,5,14,2,0,6.0,0.8,0.5,5,3
116,5,14,3,1,3.0,3.6,1.0,0,3
116,5,14,4,0,0.0,0.0,0.0,0,3
116,6,15,1,0,1.7,3.6,0.2,0,2
116,6,15,2,1,3.0,5.5,1.0,10,2
116,6,15,3,0,6.0,0.8,0.5,10,2
116,6,15,4,0,0.0,0.0,0.0,0,2
108,1,1,1,0,6.0,0.8,0.5,10,2
108,1,1,2,1,1.7,5.5,1.0,5,2
108,1,1,3,0,6.0,3.6,0.2,0,2
108,1,1,4,0,0.0,0.0,0.0,0,2
108,2,2,1,0,6.0,3.6,0.5,5,3
108,2,2,2,0,4.5,0.8,1.0,0,3
108,2,2,3,1,1.7,3.6,0.2,10,3
108,2,2,4,0,0.0,0.0,0.0,0,3
108,3,3,1,1,1.7,5.5,0.2,5,1
108,3,3,2,0,6.0,1.8,1.0,5,1
108,3,3,3,0,3.0,1.8,0.5,5,1
108,3,3,4,0,0.0,0.0,0.0,0,1
108,4,4,1,1,3.0,1.8,1.0,10,1
108,4,4,2,0,1.7,5.5,0.2,0,1
108,4,4,3,0,6.0,1.8,0.5,5,1
108,4,4,4,0,0.0,0.0,0.0,0,1
108,5,5,1,0,4.5,1.8,0.5,0,2
108,5,5,2,1,3.0,5.5,0.2,10,2
108,5,5,3,0,4.5,1.8,1.0,5,2
108,5,5,4,0,0.0,0.0,0.0,0,2
108,6,6,1,1,3.0,3.6,0.2,0,1
108,6,6,2,0,3.0,0.8,0.5,10,1
108,6,6,3,0,6.0,3.6,1.0,5,1
108,6,6,4,0,0.0,0.0,0.0,0,1
119,1,16,1,0,4.5,3.6,0.5,10,2
119,1,16,2,1,1.7,3.6,1.0,5,2
119,1,16,3,0,6.0,1.8,0.2,0,2
119,1,16,4,0,0.0,0.0,0.0,0,2
119,2,17,1,0,6.0,1.8,0.2,10,2
119,2,17,2,1,1.7,3.6,1.0,0,2
119,2,17,3,0,4.5,3.6,0.5,5,2
119,2,17,4,0,0.0,0.0,0.0,0,2
119,3,18,1,1,1.7,3.6,1.0,0,1
119,3,18,2,0,6.0,3.6,0.5,5,1
119,3,18,3,0,4.5,0.8,0.2,10,1
119,3,18,4,0,0.0,0.0,0.0,0,1
119,4,1,1,0,6.0,0.8,0.5,10,2
119,4,1,2,1,1.7,5.5,1.0,5,2
119,4,1,3,0,6.0,3.6,0.2,0,2
119,4,1,4,0,0.0,0.0,0.0,0,2
119,5,2,1,0,6.0,3.6,0.5,5,2
119,5,2,2,1,4.5,0.8,1.0,0,2
119,5,2,3,0,1.7,3.6,0.2,10,2
119,5,2,4,0,0.0,0.0,0.0,0,2
119,6,3,1,0,1.7,5.5,0.2,5,3
119,6,3,2,0,6.0,1.8,1.0,5,3
119,6,3,3,1,3.0,1.8,0.5,5,3
119,6,3,4,0,0.0,0.0,0.0,0,3
122,1,7,1,0,3.0,5.5,1.0,10,2
122,1,7,2,1,4.5,1.8,0.5,5,2
122,1,7,3,0,4.5,0.8,0.2,0,2
122,1,7,4,0,0.0,0.0,0.0,0,2
122,2,8,1,0,6.0,0.8,1.0,5,2
122,2,8,2,1,3.0,3.6,0.2,0,2
122,2,8,3,0,3.0,5.5,0.5,10,2
122,2,8,4,0,0.0,0.0,0.0,0,2
122,3,9,1,0,3.0,5.5,0.5,5,2
122,3,9,2,1,4.5,3.6,0.2,0,2
122,3,9,3,0,3.0,0.8,1.0,10,2
122,3,9,4,0,0.0,0.0,0.0,0,2
122,4,10,1,0,6.0,1.8,0.5,0,2
122,4,10,2,1,3.0,1.8,0.2,10,2
122,4,10,3,0,3.0,5.5,1.0,5,2
122,4,10,4,0,0.0,0.0,0.0,0,2
122,5,11,1,0,6.0,3.6,1.0,5,3
122,5,11,2,0,4.5,1.8,0.2,10,3
122,5,11,3,1,1.7,3.6,0.5,0,3
122,5,11,4,0,0.0,0.0,0.0,0,3
122,6,12,1,0,4.5,0.8,0.2,0,2
122,6,12,2,1,6.0,3.6,0.5,10,2
122,6,12,3,0,1.7,5.5,1.0,0,2
122,6,12,4,0,0.0,0.0,0.0,0,2
132,1,16,1,0,4.5,3.6,0.5,10,2
132,1,16,2,1,1.7,3.6,1.0,5,2
132,1,16,3,0,6.0,1.8,0.2,0,2
132,1,16,4,0,0.0,0.0,0.0,0,2
132,2,17,1,0,6.0,1.8,0.2,10,2
132,2,17,2,1,1.7,3.6,1.0,0,2
132,2,17,3,0,4.5,3.6,0.5,5,2
132,2,17,4,0,0.0,0.0,0.0,0,2
132,3,18,1,1,1.7,3.6,1.0,0,1
132,3,18,2,0,6.0,3.6,0.5,5,1
132,3,18,3,0,4.5,0.8,0.2,10,1
132,3,18,4,0,0.0,0.0,0.0,0,1
132,4,1,1,0,6.0,0.8,0.5,10,2
132,4,1,2,1,1.7,5.5,1.0,5,2
132,4,1,3,0,6.0,3.6,0.2,0,2
132,4,1,4,0,0.0,0.0,0.0,0,2
132,5,2,1,0,6.0,3.6,0.5,5,2
132,5,2,2,1,4.5,0.8,1.0,0,2
132,5,2,3,0,1.7,3.6,0.2,10,2
132,5,2,4,0,0.0,0.0,0.0,0,2
132,6,3,1,0,1.7,5.5,0.2,5,3
132,6,3,2,0,6.0,1.8,1.0,5,3
132,6,3,3,1,3.0,1.8,0.5,5,3
132,6,3,4,0,0.0,0.0,0.0,0,3
135,1,13,1,0,4.5,0.8,1.0,5,3
135,1,13,2,0,4.5,3.6,0.5,0,3
135,1,13,3,1,1.7,5.5,0.2,10,3
135,1,13,4,0,0.0,0.0,0.0,0,3
135,2,14,1,1,1.7,5.5,0.2,10,1
135,2,14,2,0,6.0,0.8,0.5,5,1
135,2,14,3,0,3.0,3.6,1.0,0,1
135,2,14,4,0,0.0,0.0,0.0,0,1
135,3,15,1,1,1.7,3.6,0.2,0,1
135,3,15,2,0,3.0,5.5,1.0,10,1
135,3,15,3,0,6.0,0.8,0.5,10,1
135,3,15,4,0,0.0,0.0,0.0,0,1
135,4,16,1,0,4.5,3.6,0.5,10,2
135,4,16,2,1,1.7,3.6,1.0,5,2
135,4,16,3,0,6.0,1.8,0.2,0,2
135,4,16,4,0,0.0,0.0,0.0,0,2
135,5,17,1,0,6.0,1.8,0.2,10,2
135,5,17,2,1,1.7,3.6,1.0,0,2
135,5,17,3,0,4.5,3.6,0.5,5,2
135,5,17,4,0,0.0,0.0,0.0,0,2
135,6,18,1,1,1.7,3.6,1.0,0,1
135,6,18,2,0,6.0,3.6,0.5,5,1
135,6,18,3,0,4.5,0.8,0.2,10,1
135,6,18,4,0,0.0,0.0,0.0,0,1
127,1,4,1,1,3.0,1.8,1.0,10,1
127,1,4,2,0,1.7,5.5,0.2,0,1
127,1,4,3,0,6.0,1.8,0.5,5,1
127,1,4,4,0,0.0,0.0,0.0,0,1
127,2,5,1,1,4.5,1.8,0.5,0,1
127,2,5,2,0,3.0,5.5,0.2,10,1
127,2,5,3,0,4.5,1.8,1.0,5,1
127,2,5,4,0,0.0,0.0,0.0,0,1
127,3,6,1,0,3.0,3.6,0.2,0,2
127,3,6,2,1,3.0,0.8,0.5,10,2
127,3,6,3,0,6.0,3.6,1.0,5,2
127,3,6,4,0,0.0,0.0,0.0,0,2
127,4,7,1,0,3.0,5.5,1.0,10,2
127,4,7,2,1,4.5,1.8,0.5,5,2
127,4,7,3,0,4.5,0.8,0.2,0,2
127,4,7,4,0,0.0,0.0,0.0,0,2
127,5,8,1,1,6.0,0.8,1.0,5,1
127,5,8,2,0,3.0,3.6,0.2,0,1
127,5,8,3,0,3.0,5.5,0.5,10,1
127,5,8,4,0,0.0,0.0,0.0,0,1
127,6,9,1,0,3.0,5.5,0.5,5,3
127,6,9,2,0,4.5,3.6,0.2,0,3
127,6,9,3,1,3.0,0.8,1.0,10,3
127,6,9,4,0,0.0,0.0,0.0,0,3
138,1,10,1,0,6.0,1.8,0.5,0,3
138,1,10,2,0,3.0,1.8,0.2,10,3
138,1,10,3,1,3.0,5.5,1.0,5,3
138,1,10,4,0,0.0,0.0,0.0,0,3
138,2,11,1,0,6.0,3.6,1.0,5,3
138,2,11,2,0,4.5,1.8,0.2,10,3
138,2,11,3,1,1.7,3.6,0.5,0,3
138,2,11,4,0,0.0,0.0,0.0,0,3
138,3,12,1,0,4.5,0.8,0.2,0,3
138,3,12,2,0,6.0,3.6,0.5,10,3
138,3,12,3,1,1.7,5.5,1.0,0,3
138,3,12,4,0,0.0,0.0,0.0,0,3
138,4,13,1,1,4.5,0.8,1.0,5,1
138,4,13,2,0,4.5,3.6,0.5,0,1
138,4,13,3,0,1.7,5.5,0.2,10,1
138,4,13,4,0,0.0,0.0,0.0,0,1
138,5,14,1,0,1.7,5.5,0.2,10,3
138,5,14,2,0,6.0,0.8,0.5,5,3
138,5,14,3,1,3.0,3.6,1.0,0,3
138,5,14,4,0,0.0,0.0,0.0,0,3
138,6,15,1,0,1.7,3.6,0.2,0,2
138,6,15,2,1,3.0,5.5,1.0,10,2
138,6,15,3,0,6.0,0.8,0.5,10,2
138,6,15,4,0,0.0,0.0,0.0,0,2
142,1,1,1,0,6.0,0.8,0.5,10,2
142,1,1,2,1,1.7,5.5,1.0,5,2
142,1,1,3,0,6.0,3.6,0.2,0,2
142,1,1,4,0,0.0,0.0,0.0,0,2
142,2,2,1,0,6.0,3.6,0.5,5,2
142,2,2,2,1,4.5,0.8,1.0,0,2
142,2,2,3,0,1.7,3.6,0.2,10,2
142,2,2,4,0,0.0,0.0,0.0,0,2
142,3,3,1,1,1.7,5.5,0.2,5,1
142,3,3,2,0,6.0,1.8,1.0,5,1
142,3,3,3,0,3.0,1.8,0.5,5,1
142,3,3,4,0,0.0,0.0,0.0,0,1
142,4,4,1,0,3.0,1.8,1.0,10,2
142,4,4,2,1,1.7,5.5,0.2,0,2
142,4,4,3,0,6.0,1.8,0.5,5,2
142,4,4,4,0,0.0,0.0,0.0,0,2
142,5,5,1,1,4.5,1.8,0.5,0,1
142,5,5,2,0,3.0,5.5,0.2,10,1
142,5,5,3,0,4.5,1.8,1.0,5,1
142,5,5,4,0,0.0,0.0,0.0,0,1
142,6,6,1,1,3.0,3.6,0.2,0,1
142,6,6,2,0,3.0,0.8,0.5,10,1
142,6,6,3,0,6.0,3.6,1.0,5,1
142,6,6,4,0,0.0,0.0,0.0,0,1
144,1,4,1,0,3.0,1.8,1.0,10,3
144,1,4,2,0,1.7,5.5,0.2,0,3
144,1,4,3,1,6.0,1.8,0.5,5,3
144,1,4,4,0,0.0,0.0,0.0,0,3
144,2,5,1,1,4.5,1.8,0.5,0,1
144,2,5,2,0,3.0,5.5,0.2,10,1
144,2,5,3,0,4.5,1.8,1.0,5,1
144,2,5,4,0,0.0,0.0,0.0,0,1
144,3,6,1,0,3.0,3.6,0.2,0,3
144,3,6,2,0,3.0,0.8,0.5,10,3
144,3,6,3,1,6.0,3.6,1.0,5,3
144,3,6,4,0,0.0,0.0,0.0,0,3
144,4,7,1,0,3.0,5.5,1.0,10,2
144,4,7,2,1,4.5,1.8,0.5,5,2
144,4,7,3,0,4.5,0.8,0.2,0,2
144,4,7,4,0,0.0,0.0,0.0,0,2
144,5,8,1,1,6.0,0.8,1.0,5,1
144,5,8,2,0,3.0,3.6,0.2,0,1
144,5,8,3,0,3.0,5.5,0.5,10,1
144,5,8,4,0,0.0,0.0,0.0,0,1
144,6,9,1,1,3.0,5.5,0.5,5,1
144,6,9,2,0,4.5,3.6,0.2,0,1
144,6,9,3,0,3.0,0.8,1.0,10,1
144,6,9,4,0,0.0,0.0,0.0,0,1
146,1,13,1,0,4.5,0.8,1.0,5,2
146,1,13,2,1,4.5,3.6,0.5,0,2
146,1,13,3,0,1.7,5.5,0.2,10,2
146,1,13,4,0,0.0,0.0,0.0,0,2
146,2,14,1,0,1.7,5.5,0.2,10,3
146,2,14,2,0,6.0,0.8,0.5,5,3
146,2,14,3,1,3.0,3.6,1.0,0,3
146,2,14,4,0,0.0,0.0,0.0,0,3
146,3,15,1,1,1.7,3.6,0.2,0,1
146,3,15,2,0,3.0,5.5,1.0,10,1
146,3,15,3,0,6.0,0.8,0.5,10,1
146,3,15,4,0,0.0,0.0,0.0,0,1
146,4,16,1,0,4.5,3.6,0.5,10,2
146,4,16,2,1,1.7,3.6,1.0,5,2
146,4,16,3,0,6.0,1.8,0.2,0,2
146,4,16,4,0,0.0,0.0,0.0,0,2
146,5,17,1,0,6.0,1.8,0.2,10,2
146,5,17,2,1,1.7,3.6,1.0,0,2
146,5,17,3,0,4.5,3.6,0.5,5,2
146,5,17,4,0,0.0,0.0,0.0,0,2
146,6,18,1,1,1.7,3.6,1.0,0,1
146,6,18,2,0,6.0,3.6,0.5,5,1
146,6,18,3,0,4.5,0.8,0.2,10,1
146,6,18,4,0,0.0,0.0,0.0,0,1
156,1,1,1,0,6.0,0.8,0.5,10,3
156,1,1,2,0,1.7,5.5,1.0,5,3
156,1,1,3,1,6.0,3.6,0.2,0,3
156,1,1,4,0,0.0,0.0,0.0,0,3
156,2,2,1,0,6.0,3.6,0.5,5,2
156,2,2,2,1,4.5,0.8,1.0,0,2
156,2,2,3,0,1.7,3.6,0.2,10,2
156,2,2,4,0,0.0,0.0,0.0,0,2
156,3,3,1,0,1.7,5.5,0.2,5,2
156,3,3,2,1,6.0,1.8,1.0,5,2
156,3,3,3,0,3.0,1.8,0.5,5,2
156,3,3,4,0,0.0,0.0,0.0,0,2
156,4,4,1,0,3.0,1.8,1.0,10,4
156,4,4,2,0,1.7,5.5,0.2,0,4
156,4,4,3,0,6.0,1.8,0.5,5,4
